url,title,html_url,general_prepro_title,DEVA_prepro_title,"DEVA
valence of text (Vt)","DEVA
arousal of text (At)","DEVA
emotion state of text (Et)",SSSE_prepro_title,"SentiStrength-SE
positive sentiment 
score of text (Pt)","SentiStrength-SE
negative sentiment 
score of comment (Nt)","SentiStrength-SE
overall valence 
of text (Vt)",,,,,
https://api.github.com/repos/SU-SWS/chem_h_subtheme/issues/80,CHEMH-260 | @jdwjdwjdw | Update full pill banner mobile styles,https://github.com/SU-SWS/chem_h_subtheme/pull/80,update full pill banner mobile styles,| | Update full pill banner mobile styles,1,-3,Neutral (LA),update full pill banner mobile styles,1,-1,neutral,,,,,
https://api.github.com/repos/dreadwarrior/dreadwarrior.github.io/issues/6,Slightly darker select box background in light theme,https://github.com/dreadwarrior/dreadwarrior.github.io/issues/6,slightly darker select box background light theme,Slightly darker select box background light theme,1,-3,Neutral (LA),slightly darker select box background light theme,1,-1,neutral,,,,,
https://api.github.com/repos/maxi-blocks/maxi-blocks/issues/5234,DC validationsValues console error,https://github.com/maxi-blocks/maxi-blocks/issues/5234,dc validationsvalues console error,DC validationsValues console error,1,-2,Neutral (LA),dc validationsvalues console error,1,-1,neutral,,,,,
https://api.github.com/repos/matt8707/ha-fusion/issues/177,Problem with light card,https://github.com/matt8707/ha-fusion/issues/177,problem light card,Problem light card,1,-3,Neutral (LA),problem light card,1,-1,neutral,,,,,
https://api.github.com/repos/home-assistant/frontend/issues/19567,Fix map icon color,https://github.com/home-assistant/frontend/pull/19567,fix map icon color,Fix map icon color,1,-4,Neutral (LA),fix map icon color,1,-1,neutral,,,,,
https://api.github.com/repos/containers/podman-desktop/issues/5914,Color theming capabilities into Podman Desktop,https://github.com/containers/podman-desktop/issues/5914,color theming capabilities podman desktop,Color theming capabilities into Podman Desktop,1,-3,Neutral (LA),color theming capabilities into podman desktop,1,-1,neutral,,,,,
https://api.github.com/repos/kickstarter/ios-oss/issues/1866,[MBL-994] Add Design System Colors From Web,https://github.com/kickstarter/ios-oss/pull/1866,add design system colors web,Add Design System Colors From Web,1,-3,Neutral (LA),add design system colors from web,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/wporg-showcase-2022/issues/198,Can we hide dots on Hero section of home page for mobile only,https://github.com/WordPress/wporg-showcase-2022/issues/198,hide dots hero section home page mobile,Can we hide dots on Hero section of home page mobile only,4,-3,Relaxed,can we hide dots on hero section of home page mobile only,3,-1,positive,,,,,
https://api.github.com/repos/facebook/stylex/issues/464,Polyfill CSS `light-dark()` function to simplify theming,https://github.com/facebook/stylex/issues/464,polyfill css lightdark simplify theming,Polyfill CSS `light-dark()` to simplify theming,1,-3,Neutral (LA),polyfill css lightdark to simplify theming,1,-1,neutral,,,,,
https://api.github.com/repos/ultralytics/ultralytics/issues/5744,MAP is not increasing anymore on my own dataset,https://github.com/ultralytics/ultralytics/issues/5744,map increasing anymore dataset,MAP is not increasing anymore on my own dataset,1,5,Neutral (HA),map is not increasing anymore on my own dataset,1,-1,neutral,,,,,
https://api.github.com/repos/ac4lt/autonomous-nina-sequence/issues/6,consider using a DSO container in flats and darks acuisition to put all calibration subs in the same place,https://github.com/ac4lt/autonomous-nina-sequence/issues/6,consider using dso container flats darks acuisition put calibration subs place,consider using a DSO container flats darks acuisition to put all calibration subs the same place,1,-3,Neutral (LA),consider using a dso container flats darks acuisition to put all calibration subs the same place,1,-1,neutral,,,,,
https://api.github.com/repos/AlexsLemonade/scpca-paper-figures/issues/13,Initial plot showing summary of sample diagnoses,https://github.com/AlexsLemonade/scpca-paper-figures/pull/13,initial plot showing summary sample diagnoses,Initial plot showing summary of sample diagnoses,1,-3,Neutral (LA),initial plot showing summary of sample diagnoses,1,-1,neutral,,,,,
https://api.github.com/repos/scalr-automation/terraform-scalr-flat-mirror5/issues/33767,[tO-4190] Within admit person sing.,https://github.com/scalr-automation/terraform-scalr-flat-mirror5/pull/33767,within admit person sing,Within admit person sing.,1,2,Neutral (HA),within admit person sing,1,-1,neutral,,,,,
https://api.github.com/repos/NeoGeographyToolkit/StereoPipeline/issues/424,LRO NAC pre-processing skips calibration,https://github.com/NeoGeographyToolkit/StereoPipeline/issues/424,lro nac preprocessing skips calibration,LRO NAC pre-processing skips calibration,1,-3,Neutral (LA),lro nac preprocessing skips calibration,1,-1,neutral,,,,,
https://api.github.com/repos/RosaleeKnight/RosaleeKnight/issues/2,Images Set 2,https://github.com/RosaleeKnight/RosaleeKnight/issues/2,images,Images,1,1,Neutral,images,1,-1,neutral,,,,,
https://api.github.com/repos/labring/laf/issues/1562,Broken Link Detected,https://github.com/labring/laf/issues/1562,broken link detected,Broken Link Detected,1,-3,Neutral (LA),broken link detected,1,-1,neutral,,,,,
https://api.github.com/repos/darkreader/darkreader/issues/11859,Update dynamic-theme-fixes.config,https://github.com/darkreader/darkreader/pull/11859,update,Update,1,-2,Neutral (LA),update,1,-1,neutral,,,,,
https://api.github.com/repos/scalr-automation/terraform-scalr-flat-mirror3/issues/32562,[tB-8285] Past serious us wall.,https://github.com/scalr-automation/terraform-scalr-flat-mirror3/pull/32562,past serious us wall,Past serious us wall.,1,-3,Neutral (LA),past serious us wall,1,-1,neutral,,,,,
https://api.github.com/repos/lightspeedwp/lsx-design/issues/69,Updated Footer files for Improved Mobile Design,https://github.com/lightspeedwp/lsx-design/pull/69,updated footer files improved mobile design,Updated Footer files Improved Mobile Design,1,-2,Neutral (LA),updated footer files improved mobile design,1,-1,neutral,,,,,
https://api.github.com/repos/element-hq/element-meta/issues/2185,[Story] Show setting for dark mode / light mode in advanced user settings,https://github.com/element-hq/element-meta/issues/2185,story show setting dark mode light mode advanced user settings,[Story] Show setting dark mode / light mode advanced user settings,1,-3,Neutral (LA),story show setting dark mode light mode advanced user settings,1,-1,neutral,,,,,
https://api.github.com/repos/epam/UUI/issues/1756,Update Assets/Download section on uui site,https://github.com/epam/UUI/issues/1756,update assetsdownload section uui site,Update Assets/Download section on uui site,1,-2,Neutral (LA),update assetsdownload section on uui site,1,-1,neutral,,,,,
https://api.github.com/repos/scalr-automation/terraform-scalr-flat-mirror2/issues/30936,[QFkt-3192] That particularly science throw.,https://github.com/scalr-automation/terraform-scalr-flat-mirror2/pull/30936,particularly science,That particularly science throw.,1,1,Neutral,that particularly science,1,-1,neutral,,,,,
https://api.github.com/repos/centrica-engineering/nucleus-docs/issues/310,Asides,https://github.com/centrica-engineering/nucleus-docs/issues/310,asides,Asides,1,1,Neutral,asides,1,-1,neutral,,,,,
https://api.github.com/repos/porsche-design-system/porsche-design-system/issues/2779,[BUG] - Storefront does not support auto dark mode for all urls,https://github.com/porsche-design-system/porsche-design-system/issues/2779,bug storefront support auto dark mode urls,[BUG] - Storefront does not support auto dark mode all urls,1,-3,Neutral (LA),bug storefront does not support auto dark mode all urls,1,-1,neutral,,,,,
https://api.github.com/repos/foundryvtt/pf2e/issues/11027,"Fix double ""action-glyph"" elements in some item descriptions",https://github.com/foundryvtt/pf2e/pull/11027,fix actionglyph elements item descriptions,"Fix ""action-glyph"" elements some item descriptions",1,-3,Neutral (LA),fix actionglyph elements some item descriptions,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/gutenberg/issues/55858,Pattern: fix regression error in post type templates,https://github.com/WordPress/gutenberg/pull/55858,pattern fix regression error post type templates,Pattern: fix regression error post type templates,1,-3,Neutral (LA),pattern fix regression error post type templates,1,-1,neutral,,,,,
https://api.github.com/repos/wordpress-mobile/gutenberg-mobile/issues/6224,Synced pattern name and controls are not visible on dark background,https://github.com/wordpress-mobile/gutenberg-mobile/issues/6224,synced pattern name controls visible dark background,Synced pattern name controls are not visible on dark background,1,-4,Neutral (LA),synced pattern name controls are not visible on dark background,1,-1,neutral,,,,,
https://api.github.com/repos/guardian/dotcom-rendering/issues/9181,Implement dark mode,https://github.com/guardian/dotcom-rendering/pull/9181,implement dark mode,Implement dark mode,1,-3,Neutral (LA),implement dark mode,1,-1,neutral,,,,,
https://api.github.com/repos/maxi-blocks/maxi-blocks/issues/5237,Issue 5234 - DC validationsValues console error fix,https://github.com/maxi-blocks/maxi-blocks/pull/5237,issue dc validationsvalues console error fix,Issue - DC validationsValues console error fix,1,-2,Neutral (LA),issue dc validationsvalues console error fix,1,-1,neutral,,,,,
https://api.github.com/repos/barnhill/barcodelib/issues/160,"Code 39, quiet zone and narrow/wide",https://github.com/barnhill/barcodelib/issues/160,code quiet zone narrowwide,Code quiet zone narrow/wide,1,-5,Neutral (LA),code quiet zone narrowwide,1,-1,neutral,,,,,
https://api.github.com/repos/GTNewHorizons/ServerUtilities/issues/7,Backwards Compatible backport and rewrite.,https://github.com/GTNewHorizons/ServerUtilities/pull/7,backwards compatible backport rewrite,Backwards Compatible backport rewrite.,1,-2,Neutral (LA),backwards compatible backport rewrite,1,-1,neutral,,,,,
https://api.github.com/repos/f5/unovis/issues/275,Theme | New theme: Patterns,https://github.com/f5/unovis/pull/275,theme theme patterns,Theme | theme: Patterns,1,-4,Neutral (LA),theme theme patterns,1,-1,neutral,,,,,
https://api.github.com/repos/GCTC-NTGC/gc-digital-talent/issues/8582,♻️ Update the tab / tab group UI component,https://github.com/GCTC-NTGC/gc-digital-talent/issues/8582,update tab tab group ui component,Update the tab / tab group UI component,1,-3,Neutral (LA),update the tab tab group ui component,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/gutenberg/issues/55846,Patterns not working anymore as a post template,https://github.com/WordPress/gutenberg/issues/55846,patterns working anymore post template,Patterns not working anymore as a post template,1,-3,Neutral (LA),patterns not working anymore as a post template,1,-1,neutral,,,,,
https://api.github.com/repos/TryGhost/Ghost/issues/18070,🐛 Changed class names for certain svg icons inside koenig action bar,https://github.com/TryGhost/Ghost/pull/18070,changed names certain svg icons inside koenig action bar,Changed names certain svg icons inside koenig action bar,1,-3,Neutral (LA),changed names certain svg icons inside koenig action bar,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/wordpress-develop/issues/5618,Update npm packages to latest versions for 6.4,https://github.com/WordPress/wordpress-develop/pull/5618,update npm packages latest versions,Update npm packages to latest versions,1,-2,Neutral (LA),update npm packages to latest versions,1,-1,neutral,,,,,
https://api.github.com/repos/kjaymiller/render_engine_theme_kjaymiller/issues/4,Rename main1 to just `main`,https://github.com/kjaymiller/render_engine_theme_kjaymiller/issues/4,rename main,Rename to just `main`,1,-2,Neutral (LA),rename to just main,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/gutenberg/issues/54104,Columns: Adopt button and heading element colors,https://github.com/WordPress/gutenberg/pull/54104,columns adopt button heading element colors,Columns: Adopt button heading element colors,1,-2,Neutral (LA),columns adopt button heading element colors,1,-1,neutral,,,,,
https://api.github.com/repos/zulip/zulip/issues/26898,markdown: Present redesigned code spans.,https://github.com/zulip/zulip/pull/26898,markdown present redesigned code spans,markdown: Present redesigned code spans.,1,-3,Neutral (LA),markdown present redesigned code spans,1,-1,neutral,,,,,
https://api.github.com/repos/hzrd149/nostrudel/issues/23,background color,https://github.com/hzrd149/nostrudel/issues/23,background color,background color,1,-3,Neutral (LA),background color,1,-1,neutral,,,,,
https://api.github.com/repos/opticspy/lightpipes/issues/80,Calculate the power( ratio) in the bucket and times the diffraction limit,https://github.com/opticspy/lightpipes/issues/80,calculate power ratio bucket times diffraction limit,Calculate the power( ratio) the bucket times the diffraction limit,1,-4,Neutral (LA),calculate the power ratio the bucket times the diffraction limit,1,-1,neutral,,,,,
https://api.github.com/repos/WordPress/gutenberg/issues/57572,Post content block: create content select pattern placeholder,https://github.com/WordPress/gutenberg/pull/57572,post content block create content select pattern placeholder,Post content block: create content select pattern placeholder,1,-3,Neutral (LA),post content block create content select pattern placeholder,1,-1,neutral,,,,,
https://api.github.com/repos/mangelozzi/rgflow.nvim/issues/2,Error in rgflow/colorlib neovim 0.9.2,https://github.com/mangelozzi/rgflow.nvim/issues/2,error rgflowcolorlib neovim,Error rgflow/colorlib neovim,1,-2,Neutral (LA),error rgflowcolorlib neovim,1,-1,neutral,,,,,
